"run","susceptibility","hh","infRate","detections3Days","importationCount","meanLos","patientDays","patientDaysAtRisk","patientsIsolated","totalAcquisitions","admissionCount","acquirersWhoProgress","totalProgressions","grossInfRate","acquisitionRate","overallHHAdherence","nurseHHAdherence","cnaHHAdherence","doctorHHAdherence","ptHHAdherence","rtHHAdherence","ppeEfficacy","ppeAdherence","scenario","universalPpe","all_cause_isolation","surveillanceSensitivity","surveillanceSpecificity","isSurveillance"
133,0.025,0.0,226.11625977998784,192.0,0.0,8.480840655429462,15112.858047975302,8491.207142149657,872.0,1384.0,1802.0,190.0,192.0,127.04413645023457,915.7764835787742,0.40704131654313064,0.4132774822728887,0.42794345802447853,0.2828549401020045,0.4133589363408765,0.4395650252835191,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
143,0.025,0.0,231.48942477781443,198.0,0.0,8.557720833336285,15121.492712505215,8553.306492944208,853.0,1344.0,1786.0,195.0,198.0,130.93945403700616,888.8011425542236,0.40986240266122326,0.4160020787875777,0.4283317353787152,0.2846135748735443,0.4173707416804197,0.44637293086660174,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
153,0.025,0.0,219.24058902497458,188.0,0.0,8.483865430536229,15160.667524368242,8575.054502274857,884.0,1345.0,1804.0,185.0,188.0,124.0050939035642,887.1641026611375,0.4074038922397225,0.41303948436088617,0.4288006682493625,0.28258562754229793,0.4140901929893659,0.4451972897568752,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
163,0.025,0.0,200.66479122613808,176.0,0.0,8.617344072786,15020.030718865999,8770.846092359958,821.0,1301.0,1761.0,175.0,176.0,117.17685755391575,866.1766572593432,0.4090932675481007,0.41568203769522377,0.4328850268547225,0.278487984462417,0.41509433962264153,0.4442633716829227,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
173,0.025,0.0,236.066968151543,203.0,0.0,8.547897665261992,15326.380513814753,8599.254761881142,903.0,1374.0,1811.0,204.0,205.0,133.7563032675712,896.4934667787456,0.4074772835004988,0.41447832099630844,0.42891576636680584,0.2828426809401908,0.41275334893680593,0.43803345009620603,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
183,0.025,0.0,212.408787219503,190.0,0.0,8.326226633966602,15628.327391955312,8945.015998968734,888.0,1418.0,1895.0,191.0,191.0,122.21397415715602,907.326781962551,0.4084263513959786,0.4143502769024931,0.42772732246416456,0.2804953560371517,0.41399517407790415,0.44959255520815383,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
193,0.025,0.0,211.82376667051994,184.0,0.0,8.56797011674141,15293.826658383416,8686.466249379926,867.0,1391.0,1797.0,182.0,184.0,120.30998134736878,909.5173046423367,0.4079201659355466,0.4142331513370802,0.4295379899277425,0.2870322320244479,0.41180650852773965,0.44203678340833497,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
203,0.025,0.0,179.34302826336673,158.0,0.0,8.32466801244069,15284.090470841105,8809.932648621038,915.0,1323.0,1856.0,158.0,159.0,104.0297427598582,865.6059727754238,0.40704192069568507,0.4134419551934827,0.4253048119061049,0.2812044540313648,0.41613391244936804,0.44229537278864633,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
213,0.025,0.0,218.62951882647295,194.0,0.0,8.592410559798218,15638.187218832756,8873.458672979037,888.0,1421.0,1840.0,191.0,194.0,124.05529955951012,908.6730962580613,0.4078217679680203,0.415109920428037,0.4270078585031631,0.282947759030556,0.4096552394373041,0.44303457043665345,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
223,0.025,0.0,185.75923104352842,163.0,0.0,8.37557641134757,15218.422339418534,8774.799458650035,875.0,1283.0,1835.0,163.0,164.0,107.76412714950722,843.0571654440107,0.40756437043027455,0.4137507767608497,0.4295224824718554,0.2788015762633287,0.4183839079329169,0.4420289855072464,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
233,0.025,0.0,184.96624487186313,159.0,0.0,8.204289321649652,15087.688062513711,8596.16305181243,923.0,1323.0,1854.0,159.0,160.0,106.0467311738303,876.8739083936093,0.4068320413192484,0.4119723167479077,0.4285807433166703,0.28035197474201184,0.4202431341667487,0.44157254561251086,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
243,0.025,0.0,231.63351487836076,202.0,0.0,8.534207948507238,15327.437475519,8720.672399504778,873.0,1394.0,1815.0,202.0,202.0,131.789805257816,909.4801412346312,0.4083512311837073,0.41509455491487773,0.4295260974011793,0.27929266445260154,0.41605785368743214,0.4418265018011878,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
253,0.025,0.0,213.12029113028518,187.0,0.0,8.486651090935789,15394.785078957522,8774.38741324179,888.0,1356.0,1834.0,182.0,187.0,121.46970486493011,880.817752924306,0.40835881222608217,0.4147071774548657,0.42957045119944576,0.2822917279087542,0.4101080908845805,0.44745309638136727,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
263,0.025,0.0,231.3418528170186,203.0,0.0,8.516402253403943,15440.237285421346,8774.892978857752,854.0,1426.0,1832.0,201.0,203.0,131.47466340538196,923.5609360397767,0.4074635190901399,0.41305793081314046,0.42935795725495296,0.2868375576036866,0.4180240220824112,0.4394491998511351,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
273,0.025,0.0,219.49168941068987,195.0,0.0,8.582100692181516,15585.094857001633,8884.16324661552,855.0,1381.0,1836.0,192.0,195.0,125.1195464571689,886.103044396668,0.40865252916450195,0.41511369790911795,0.4291202624535958,0.282618866600386,0.4158074755776471,0.44298715870839045,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
283,0.025,0.0,229.51864942189798,197.0,0.0,8.392222697255402,15131.17752315149,8583.18051697304,857.0,1359.0,1816.0,194.0,197.0,130.19475827217,898.1455659486245,0.4088091407867983,0.41437723343819677,0.4290441976921402,0.2851095105100691,0.4175119734741496,0.44424295178683687,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
293,0.025,0.0,260.83458112546793,216.0,0.0,8.4833504106997,14871.313269956574,8281.110544007914,832.0,1419.0,1766.0,212.0,216.0,145.24608289731142,954.1860723670598,0.4069950801805273,0.41369628579832607,0.42998887847002637,0.28334111876678736,0.41000321726433536,0.43907294534014946,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
303,0.025,0.0,241.908267522112,204.0,0.0,8.489136869225344,15076.70707974421,8432.948658166595,861.0,1376.0,1795.0,203.0,204.0,135.30806091873814,912.6661363930572,0.4075454088932263,0.4134070501269084,0.43244073748902545,0.282093070632403,0.4109936162955022,0.4448406507688879,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
313,0.025,0.0,247.16672587743238,216.0,0.0,8.47923839687708,15754.424941397612,8739.040387948997,899.0,1495.0,1878.0,216.0,216.0,137.10433786283164,948.9397458561727,0.4071996138246972,0.413337004278946,0.4278499912172844,0.2782318746495913,0.41497066260771365,0.44405893419991693,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
323,0.025,0.0,233.76106203865456,195.0,0.0,8.568262417121735,14908.776605791818,8341.851217623016,832.0,1396.0,1758.0,193.0,195.0,130.79544026720856,936.3612031437084,0.4095193113790131,0.41569377552886666,0.4314173245470955,0.2822823710182613,0.4165195993139619,0.44363050325983444,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
333,0.025,0.0,206.9759070674168,180.0,0.0,8.353636857873227,15237.033628760766,8696.66438719217,858.0,1383.0,1841.0,177.0,180.0,118.13323011917475,907.6569847489927,0.408910909759478,0.4164895991088765,0.427776334026334,0.28276996795889503,0.4120472479537323,0.4431048964869806,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
343,0.025,0.0,230.71782907515174,201.0,0.0,8.454767402688887,15472.224346920664,8711.940503502581,844.0,1379.0,1845.0,198.0,202.0,130.55653503382837,891.2745634240066,0.4092174487460778,0.4168318760528517,0.4273864327282203,0.28205580029368577,0.4119515151515151,0.44327137911561787,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
353,0.025,0.0,228.12295230904877,201.0,0.0,8.541522103358302,15460.155007078527,8811.037993568309,881.0,1400.0,1828.0,200.0,201.0,130.01163307093034,905.5536631806094,0.4091286737979022,0.416349476349934,0.4278112035448207,0.2861418385610751,0.4116690484403489,0.4418718728539194,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
363,0.025,0.0,217.7316850351541,185.0,0.0,8.330074921219998,15044.115307723318,8496.696287916508,835.0,1394.0,1824.0,184.0,185.0,122.9716711258023,926.6081597263158,0.4078206622529057,0.4151970024191271,0.426387266986722,0.28258952196154524,0.4138218151540383,0.4378966009149491,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
373,0.025,0.0,217.29235959826212,188.0,0.0,8.35274452747961,15210.347784540369,8651.93789360938,890.0,1383.0,1841.0,186.0,189.0,124.25751381707231,909.2494265027037,0.4067524495337032,0.4135097083859546,0.42824154757755317,0.2781350950205174,0.4154371148700071,0.439086482612027,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
383,0.025,0.0,225.4163155516637,197.0,0.0,8.571201195461281,15582.44377334861,8739.385146894972,876.0,1434.0,1832.0,194.0,197.0,126.42432911385723,920.2664362907171,0.4092614172223312,0.41597453623116326,0.43045532082403887,0.28340365682137836,0.4151972100790805,0.44161152199299336,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
393,0.025,0.0,260.55279056094287,216.0,0.0,8.304249711048925,14947.649479888067,8290.06665155935,856.0,1389.0,1819.0,214.0,217.0,145.17332661029525,929.2430906069128,0.40775189763198244,0.41387234692319436,0.4309423592785641,0.28106910809214414,0.41219161795303677,0.44331928942764925,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
4,0.025,0.0,181.1451057571793,163.0,0.0,8.237837390100951,15544.799155120496,8998.311012525926,917.0,1317.0,1900.0,162.0,163.0,104.85822195155696,847.2287012895737,0.40696718406690763,0.4130491262121085,0.4276916404640572,0.2811001987606688,0.4141840101208047,0.4428550469483568,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
14,0.025,0.0,208.25949313846712,190.0,0.0,8.538661120943814,15839.216379350775,9123.23357445575,925.0,1366.0,1871.0,188.0,190.0,119.95542926460595,862.4164019760618,0.4072118058501362,0.4140710351202891,0.4269242483574816,0.28244696309212436,0.41272581390259916,0.4404619770473429,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
24,0.025,0.0,235.26605230447444,196.0,0.0,8.444256834224172,14819.670744063422,8330.993701817317,823.0,1362.0,1774.0,196.0,196.0,132.25664954703208,919.0487585870289,0.4080105602566256,0.4144418336329591,0.4292571132059154,0.2813262106607827,0.4132542037586548,0.44464373464373463,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
34,0.025,0.0,208.10979118474182,178.0,0.0,8.4789180288511,14888.98005866253,8553.177579328165,853.0,1307.0,1776.0,179.0,179.0,120.22314442946436,877.8304456386029,0.4066382609679305,0.41217882640400105,0.42969324622506816,0.28397217614016707,0.4160526574319678,0.43862082390442125,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
44,0.025,0.0,202.40684284412077,181.0,0.0,8.461402891129996,15577.442722570322,8942.38541823377,903.0,1377.0,1860.0,181.0,181.0,116.1936546476574,883.9705107725096,0.4074096820979926,0.4129072418494346,0.42795282444076943,0.28546409807355516,0.415553423376879,0.4434296686524543,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
54,0.025,0.0,261.19039695243197,219.0,0.0,8.49362133582581,15135.633220441594,8384.688049610197,839.0,1376.0,1802.0,217.0,219.0,144.69166688330367,909.1129389562825,0.4094797260643905,0.4162148116729525,0.4300915506806214,0.2822740300800756,0.41103295075897817,0.4475805451524095,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
64,0.025,0.0,212.32311257897905,192.0,0.0,8.400521249395913,15860.184118859483,9042.821465259965,955.0,1377.0,1908.0,190.0,193.0,121.68837294297361,868.2118629143765,0.4068928831800447,0.41096479936676517,0.4359827932815979,0.28427913651856723,0.41461424332344216,0.4408765938628602,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
74,0.025,0.0,211.51676927897665,185.0,0.0,8.544001114827566,15105.793971015135,8746.351442045581,859.0,1352.0,1787.0,186.0,188.0,124.45555682854722,895.0208129372119,0.4088134756937937,0.4143789297030955,0.42758499747912054,0.2895426393520724,0.4156702250930697,0.44358119700014703,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
84,0.025,0.0,215.15838791302264,189.0,0.0,8.199074246373419,15561.842919616749,8784.226440495682,927.0,1391.0,1918.0,189.0,190.0,122.0935084497558,893.8530013347911,0.4095387984124812,0.4160805930431477,0.43138958894585905,0.28352095243708375,0.4149597749370712,0.4425655542312277,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
94,0.025,0.0,230.92427839764136,194.0,0.0,8.530953676677534,14895.045119478975,8401.02224617286,851.0,1360.0,1761.0,191.0,195.0,130.9160183375269,913.0553073796748,0.40757988267324285,0.413472992556735,0.4305711209264509,0.28206175938357364,0.41329227486542847,0.44388286011595063,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
104,0.025,0.0,251.49300236954662,213.0,0.0,8.572970382206858,15199.87648765276,8469.420540258827,845.0,1394.0,1793.0,212.0,213.0,140.13271763953162,917.1127154436953,0.4081968918286392,0.4153339497069678,0.42815452128234505,0.2784962317820592,0.41363207312832234,0.4429520295202952,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
114,0.025,0.0,253.50219272024228,215.0,0.0,8.388412045257661,15191.414213961625,8481.188966963604,828.0,1404.0,1831.0,214.0,216.0,142.18557729897577,924.2062524433426,0.4078347227873615,0.4146018173738488,0.43106016449711804,0.28014869453225616,0.41262111924065653,0.4403987330894449,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
124,0.025,0.0,208.54510238396347,186.0,0.0,8.404898983626225,15742.375796331919,8918.9339799285,890.0,1372.0,1891.0,186.0,187.0,118.78766103625368,871.5329996884494,0.40789370958927446,0.4134804118504574,0.43300331462986635,0.2827151029073539,0.4125717932354818,0.4433228855598608,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
134,0.025,0.0,240.23414093650703,208.0,0.0,8.513165371904378,15425.855653890732,8658.219817930609,893.0,1399.0,1830.0,205.0,208.0,134.83854942434778,906.9188973301083,0.4073752660203358,0.4142407177627183,0.4275844256473171,0.28056223956804976,0.41276417350990113,0.44161965651247337,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
144,0.025,0.0,213.59242306061753,188.0,0.0,8.50017432378316,15529.818489551833,8801.81035010992,885.0,1445.0,1846.0,188.0,189.0,121.70135802112279,930.4680547117589,0.4080105114668403,0.414290335470858,0.43021730575838396,0.2818650421743205,0.4134381061321928,0.44267166833118166,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
154,0.025,0.0,212.48721988362342,185.0,0.0,8.498749667624764,15212.76190504833,8706.405971207218,883.0,1354.0,1809.0,184.0,185.0,121.60842400261852,890.0421951326782,0.40781230807026164,0.4143840062313384,0.42887361184558437,0.28076956865501185,0.415115058932624,0.4411017156263747,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
164,0.025,0.0,235.6264294931845,201.0,0.0,8.620816038682552,15008.840723346324,8530.452226107935,824.0,1344.0,1758.0,201.0,201.0,133.92106939168428,895.4722251861874,0.40740117985018603,0.41442194315020664,0.4259328977964788,0.2821592649310873,0.41316906972150896,0.4404800039425375,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
174,0.025,0.0,237.5780430918636,209.0,0.0,8.510173610975428,15309.802326144794,8797.109247978215,852.0,1382.0,1817.0,209.0,211.0,137.8201987883749,902.6896432489768,0.4083613863733346,0.4139625710712285,0.4316906348649597,0.2819989503761152,0.41470749043193,0.4462622519139806,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
184,0.025,0.0,241.2062816004002,198.0,0.0,8.580801421868637,14716.074438504713,8208.741442647051,818.0,1272.0,1733.0,199.0,199.0,135.22627982861727,864.3609444321667,0.4076780378662362,0.4148989330658051,0.4291843614552778,0.27753871373788824,0.41336901021209743,0.4403465950695631,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
194,0.025,0.0,249.4303292485451,214.0,0.0,8.659373562577528,15049.991251759744,8579.550074953375,843.0,1361.0,1755.0,211.0,215.0,142.85722589696573,904.3194625384668,0.40921449685556954,0.4160570191793882,0.4336348612681569,0.28682690624817686,0.40943824613656893,0.4409056119299805,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
204,0.025,0.0,217.21790055759044,190.0,0.0,8.448397038933225,15350.737419741668,8746.977091311393,891.0,1380.0,1835.0,188.0,190.0,123.7725555487988,898.9796139860123,0.4075459481939725,0.41412379123543086,0.4240608384903687,0.281704902759986,0.41675302245250434,0.443815922732999,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
214,0.025,0.0,227.01385724024055,196.0,0.0,8.673820130458171,15317.96635038913,8633.834180112639,869.0,1380.0,1785.0,196.0,197.0,128.6071502533334,900.9028799472087,0.4085967094342478,0.41412974453532053,0.42979680031429385,0.28671144859813086,0.41602435072904903,0.44429431273799286,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
224,0.025,0.0,246.4199557503198,210.0,0.0,8.49687392477431,15243.391821045112,8522.037079366186,883.0,1369.0,1812.0,208.0,211.0,138.42063661231367,898.0940830438741,0.4079127004524844,0.413889600385355,0.42772084996224785,0.28227028917910446,0.41539329425326826,0.44498248004671986,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
234,0.025,0.0,193.61916854403546,170.0,0.0,8.462891269867251,15267.055850840521,8780.122406182956,894.0,1335.0,1821.0,167.0,170.0,111.35087318793082,874.4318570934566,0.40819220388813,0.4144694607483492,0.4328332396558433,0.28032941732097527,0.41552634811448225,0.4389979555139542,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
244,0.025,0.0,231.15699152300755,201.0,0.0,8.33339824475246,15533.454328218588,8695.389167149377,930.0,1444.0,1883.0,199.0,201.0,129.39813370092236,929.6064928563776,0.4069584249205196,0.41333582297148475,0.4290387299371947,0.2803200654148293,0.4146569084925586,0.43975371633223764,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
254,0.025,0.0,204.24880680962076,186.0,0.0,8.45173866849115,15855.461742089397,9106.540346811897,888.0,1459.0,1895.0,187.0,188.0,118.57112902675125,920.1876449469685,0.4099503875822341,0.4165795169415235,0.4308182231754078,0.2823594782710417,0.41738938703513156,0.443531726512543,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
264,0.025,0.0,221.03244773561835,198.0,0.0,8.663695916215717,15482.024602277488,8957.960789396499,873.0,1356.0,1800.0,196.0,198.0,127.8902502007865,875.8544407690226,0.408256598559626,0.4142741987859061,0.43008269552212547,0.2803165240751015,0.4187457195969083,0.4426196973455718,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
274,0.025,0.0,226.0307347170876,194.0,0.0,8.71757929707669,14898.343018704063,8582.903570296357,850.0,1275.0,1728.0,191.0,195.0,130.88703875000598,855.7998687500392,0.40668652387485693,0.41257432072863987,0.43207131803221516,0.2802498512790006,0.41131323199601294,0.4397717615636761,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
284,0.025,0.0,216.47884673408572,187.0,0.0,8.288864194167761,15160.332611132835,8638.257401181723,838.0,1410.0,1847.0,185.0,188.0,124.00783335185147,930.0587501388861,0.40809503839492395,0.41310087783075544,0.4301211670530598,0.283579444772593,0.4186465794023216,0.44433514497208765,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
294,0.025,0.0,245.21245445485013,210.0,0.0,8.581880527336361,15352.984263404749,8564.00220237045,874.0,1416.0,1809.0,208.0,210.0,136.78122532865115,922.2962622160477,0.407893338873844,0.4137912569183869,0.4295922840859272,0.28378771991145285,0.4136750060723828,0.44427093499902404,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
304,0.025,0.0,231.09803323975822,202.0,0.0,8.497982782673747,15321.862957160765,8740.87923502275,882.0,1415.0,1822.0,201.0,203.0,132.4904161899756,923.5169404375146,0.40628487171925687,0.4122308794828007,0.4283812682756514,0.2809024652283748,0.41570336990595613,0.43993867761238314,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
314,0.025,0.0,221.2013051667595,193.0,0.0,8.655713280445388,15285.989653266557,8725.084142451191,823.0,1352.0,1779.0,192.0,194.0,126.91360154005007,884.4700478461222,0.4097928463604601,0.4161792852077503,0.43465507876154263,0.28297645806222643,0.4127217125382263,0.4432537024633475,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
324,0.025,0.0,199.81587230787173,176.0,0.0,8.4215965533381,15377.835306395371,8808.109083988244,831.0,1394.0,1846.0,175.0,177.0,115.10072547492352,906.4994989380982,0.40946217983664085,0.41718245014939936,0.430065190731298,0.27864444838385627,0.41228851291184326,0.4422299960583366,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
334,0.025,0.0,232.4308596118424,197.0,0.0,8.642989627431708,15038.801951731173,8475.638748184658,804.0,1346.0,1759.0,196.0,198.0,131.65942382611632,895.0181033835989,0.4100896055653752,0.41617240166929087,0.4318360569780652,0.2837920311546398,0.41713212517378473,0.4465294992563213,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
344,0.025,0.0,228.4308291208981,199.0,0.0,8.394883179061601,15379.425984040854,8711.608707364026,883.0,1421.0,1851.0,196.0,199.0,129.393645904926,923.9616624668332,0.4083133342002908,0.4151806197045239,0.42548723669532124,0.2821934509986066,0.4142980401824233,0.44570964806571406,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
354,0.025,0.0,244.24778584188724,212.0,0.0,8.59980863870348,15256.060525059975,8679.71020778208,821.0,1391.0,1794.0,211.0,212.0,138.96116867900705,911.7688001532963,0.4105629905056554,0.41672443344124926,0.433385390317401,0.2819387180019577,0.41645725548164575,0.44619643121941577,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
364,0.025,0.0,228.24002535741084,202.0,0.0,8.669640908021847,15440.630457186911,8850.331999555272,863.0,1417.0,1800.0,203.0,204.0,132.11895755529028,917.7086414502271,0.4078256893557642,0.41436028231906036,0.42672160094173045,0.2808223218499292,0.4115882150410703,0.44679906253854695,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
374,0.025,0.0,208.13611183258283,185.0,0.0,8.47727056471439,15623.609650768622,8888.414334789117,840.0,1426.0,1861.0,185.0,185.0,118.41053644789359,912.7212160794393,0.40899184626828194,0.4157113855265367,0.4298228324901999,0.28135914284022967,0.4133968679423225,0.44425441205631566,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
384,0.025,0.0,241.77795708501299,213.0,0.0,8.56765642483125,15653.108288166695,8809.73611358234,921.0,1421.0,1842.0,211.0,213.0,136.07521016194715,907.8069184982484,0.40677489949078477,0.4121983530390895,0.4310763888888889,0.28135123991282324,0.4179082532836699,0.4377419512912236,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
394,0.025,0.0,190.37944070039396,166.0,0.0,8.514681470038667,15181.677061078943,8719.428914660977,845.0,1363.0,1796.0,164.0,166.0,109.3423337435967,897.7927764609777,0.40800450878194217,0.4137327241794583,0.4282128071875275,0.2831179559804095,0.41443771242795924,0.4461214289214485,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
5,0.025,0.0,212.84691377068373,187.0,0.0,8.442573386204886,15297.942975803253,8785.657103840811,905.0,1316.0,1830.0,185.0,187.0,122.23865672383391,860.2463756607776,0.40625397918327116,0.4126588549109269,0.43005135858829724,0.2804268381815524,0.41352883193691475,0.4363592350520455,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
15,0.025,0.0,230.22492860314665,193.0,0.0,8.454868976625784,14872.114529884753,8383.106085470283,840.0,1312.0,1778.0,191.0,194.0,130.44547203436804,882.1879345829425,0.4081708191094095,0.4137098960341793,0.43183939229517093,0.2833740689013035,0.4118623491811808,0.44674177905377693,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
25,0.025,0.0,222.01139062402973,190.0,0.0,8.43462253504105,15393.186126449917,8558.119449004302,895.0,1380.0,1843.0,187.0,191.0,124.08087476562577,896.5005611338406,0.40767789600197957,0.41546328804762633,0.4247346903270703,0.2781140861466822,0.413719787873604,0.4413140963150712,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
35,0.025,0.0,211.3787610695913,177.0,0.0,8.532333274781287,14718.274898997719,8373.594352827486,819.0,1285.0,1743.0,177.0,177.0,120.25865885413874,873.0642747320242,0.4088018670483911,0.4166227215407543,0.4278631846745961,0.2796515720319099,0.4110029994878923,0.44307199211045367,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
